"Date","Address","lat","lon","Killed","Injured","Content"
2014-07-04,"1722 Thurgood Street, Norfolk, Virginia",36.8263581,-76.2633206,0,5,"<b>Date: </b>2014-07-04<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>1722 Thurgood Street, Norfolk, Virginia"
2014-07-05,"N/A, Kalamazoo, Michigan",42.2917069,-85.5872286,0,4,"<b>Date: </b>2014-07-05<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>N/A, Kalamazoo, Michigan"
2014-07-05,"333 SE 122ND Ave, Portland, Oregon",45.5199523,-122.5380289,1,4,"<b>Date: </b>2014-07-05<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>333 SE 122ND Ave, Portland, Oregon"
2014-07-05,"Broad Ripple Avenue, Indianapolis, Indiana",39.8686303,-86.1313339,0,7,"<b>Date: </b>2014-07-05<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>Broad Ripple Avenue, Indianapolis, Indiana"
2014-07-05,"4700 Piggott Avenue, Centreville, Illinois",38.5800536,-90.1232191,0,5,"<b>Date: </b>2014-07-05<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>4700 Piggott Avenue, Centreville, Illinois"
2014-07-05,"1700 Almeda-Genoa, Houston, Texas",29.612063,-95.395748,0,6,"<b>Date: </b>2014-07-05<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>1700 Almeda-Genoa, Houston, Texas"
2014-07-05,"861 W. 36th Street, Norfolk, Virginia",36.8781999,-76.2974195,0,7,"<b>Date: </b>2014-07-05<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>861 W. 36th Street, Norfolk, Virginia"
2014-07-06,"NW 20th Ave and NW 62nd St, Miami, Florida",25.8315384,-80.229983,2,2,"<b>Date: </b>2014-07-06<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>NW 20th Ave and NW 62nd St, Miami, Florida"
2014-07-06,"4600 block of Natural Bridge Avenue, Saint Louis, Missouri",38.6716893,-90.2417656,0,4,"<b>Date: </b>2014-07-06<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>4600 block of Natural Bridge Avenue, Saint Louis, Missouri"
2014-07-06,"100 block of Erb Street, Buffalo, New York",42.9208713,-78.8001568,0,4,"<b>Date: </b>2014-07-06<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>100 block of Erb Street, Buffalo, New York"
2014-07-07,"KY 194E, Stopover, Kentucky",37.5157432,-82.0912696,0,4,"<b>Date: </b>2014-07-07<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>KY 194E, Stopover, Kentucky"
2014-07-07,"312  E Baseline Street , San Bernardino, California",34.1213349,-117.2781138,1,4,"<b>Date: </b>2014-07-07<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>312  E Baseline Street , San Bernardino, California"
2014-07-08,"35 March Street, Providence, Rhode Island",41.841647,-71.424938,0,5,"<b>Date: </b>2014-07-08<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>35 March Street, Providence, Rhode Island"
2014-07-09,"711 Leaflet Ln, Spring, Texas",30.040832,-95.4420109,6,1,"<b>Date: </b>2014-07-09<br/><b>Killed: </b>6<br/><b>Injured: </b>1<br/><b>Location: </b>711 Leaflet Ln, Spring, Texas"
2014-07-11,"5200 West Quincy Street, Chicago, Illinois",41.8775564,-87.7553625,1,3,"<b>Date: </b>2014-07-11<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>5200 West Quincy Street, Chicago, Illinois"
2014-07-12,"1700 block of Summit Avenue, Pasadena, California",34.175087,-118.147271,3,2,"<b>Date: </b>2014-07-12<br/><b>Killed: </b>3<br/><b>Injured: </b>2<br/><b>Location: </b>1700 block of Summit Avenue, Pasadena, California"
2014-07-13,"84 West Park Place, Stamford, Connecticut",41.0535199,-73.5412976,0,5,"<b>Date: </b>2014-07-13<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>84 West Park Place, Stamford, Connecticut"
2014-07-13,"1700 block of Lincoln Road NE, Washington, District of Columbia",38.9126705,-77.0087051,0,4,"<b>Date: </b>2014-07-13<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1700 block of Lincoln Road NE, Washington, District of Columbia"
2014-07-13,"12600 Renton Avenue South , Skyway, Washington",47.4917392,-122.2392921,0,5,"<b>Date: </b>2014-07-13<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>12600 Renton Avenue South , Skyway, Washington"
2014-07-14,"Fulton Avenue , Sacramento, California",38.6040984,-121.4014311,1,4,"<b>Date: </b>2014-07-14<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>Fulton Avenue , Sacramento, California"
2014-07-19,"1300 North Mason Avenue, Chicago, Illinois",41.9039536,-87.7745294,0,4,"<b>Date: </b>2014-07-19<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1300 North Mason Avenue, Chicago, Illinois"
2014-07-20,"5103 block of Bunkum Rd, East Saint Louis, Illinois",38.6233603,-90.0960772,1,3,"<b>Date: </b>2014-07-20<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>5103 block of Bunkum Rd, East Saint Louis, Illinois"
2014-07-20,"Rancho Drive 3400 block , Las Vegas, Nevada",36.2204356,-115.2150062,1,3,"<b>Date: </b>2014-07-20<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>Rancho Drive 3400 block , Las Vegas, Nevada"
2014-07-21,"300 block of Foote Park Lane, Memphis, Tennessee",35.1328562,-90.0452121,0,4,"<b>Date: </b>2014-07-21<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>300 block of Foote Park Lane, Memphis, Tennessee"
2014-07-21,"36 Welland Avenue, Irvington, New Jersey",40.7171504,-74.2289384,0,6,"<b>Date: </b>2014-07-21<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>36 Welland Avenue, Irvington, New Jersey"
2014-07-23,"700 block of Hickory St, Braddock, Pennsylvania",40.4057612,-79.8612975,0,4,"<b>Date: </b>2014-07-23<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>700 block of Hickory St, Braddock, Pennsylvania"
2014-07-25,"700 South California Avenue, Chicago, Illinois",41.872696,-87.6962999,1,6,"<b>Date: </b>2014-07-25<br/><b>Killed: </b>1<br/><b>Injured: </b>6<br/><b>Location: </b>700 South California Avenue, Chicago, Illinois"
2014-07-26,"N/A, Pine Bluff, Arkansas",34.2284312,-92.0031955,1,3,"<b>Date: </b>2014-07-26<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>N/A, Pine Bluff, Arkansas"
2014-07-26,"Royal Street, Sylvester, Georgia",31.5309776,-83.8220617,0,8,"<b>Date: </b>2014-07-26<br/><b>Killed: </b>0<br/><b>Injured: </b>8<br/><b>Location: </b>Royal Street, Sylvester, Georgia"
2014-07-26,"35 Water Street, Saco, Maine",43.4980219,-70.4488396,5,0,"<b>Date: </b>2014-07-26<br/><b>Killed: </b>5<br/><b>Injured: </b>0<br/><b>Location: </b>35 Water Street, Saco, Maine"
2014-07-27,"2000 block of East John Avenue, Saint Louis, Missouri",38.6716819,-90.209797,0,5,"<b>Date: </b>2014-07-27<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>2000 block of East John Avenue, Saint Louis, Missouri"
2014-07-30,"926 Bramblegate Road, Hope Mills, North Carolina",34.9686821,-78.9216791,3,2,"<b>Date: </b>2014-07-30<br/><b>Killed: </b>3<br/><b>Injured: </b>2<br/><b>Location: </b>926 Bramblegate Road, Hope Mills, North Carolina"
2014-08-01,"1500 block of South Etting Street, Philadelphia, Pennsylvania",39.9345098,-75.1899643,1,3,"<b>Date: </b>2014-08-01<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>1500 block of South Etting Street, Philadelphia, Pennsylvania"
2014-08-02,"5125 Wynell Street, Dallas, Texas",32.6857968,-96.7824883,3,1,"<b>Date: </b>2014-08-02<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>5125 Wynell Street, Dallas, Texas"
2014-08-02,"Acushnet Avenue, New Bedford, Massachusetts",41.6879434,-70.9272028,0,7,"<b>Date: </b>2014-08-02<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>Acushnet Avenue, New Bedford, Massachusetts"
2014-08-02,"Penn Avenue and 29th Street, Pittsburgh, Pennsylvania",40.4578461,-79.9741991,1,5,"<b>Date: </b>2014-08-02<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>Penn Avenue and 29th Street, Pittsburgh, Pennsylvania"
2014-08-03,"3403 FM 1960, Humble, Texas",30.0001036,-95.2222824,0,7,"<b>Date: </b>2014-08-03<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>3403 FM 1960, Humble, Texas"
2014-08-03,"5200 block of Thekla , Saint Louis, Missouri",38.6904392,-90.2433765,0,5,"<b>Date: </b>2014-08-03<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>5200 block of Thekla , Saint Louis, Missouri"
2014-08-03,"4400 block of Rixeyville Road, Culpeper, Virginia",38.5339082,-77.9798351,5,0,"<b>Date: </b>2014-08-03<br/><b>Killed: </b>5<br/><b>Injured: </b>0<br/><b>Location: </b>4400 block of Rixeyville Road, Culpeper, Virginia"
2014-08-03,"East 9th Street and Bridge Street, Columbia, Tennessee",35.611702,-87.0298075,0,5,"<b>Date: </b>2014-08-03<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>East 9th Street and Bridge Street, Columbia, Tennessee"
2014-08-04,"1100 block of Joseph E. Boone Boulevard NW, Atlanta, Georgia",33.7635034,-84.4234785,0,5,"<b>Date: </b>2014-08-04<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>1100 block of Joseph E. Boone Boulevard NW, Atlanta, Georgia"
2014-08-06,"1700 block of Quincy Street , Bakersfield, California",35.3814817,-118.9744486,3,1,"<b>Date: </b>2014-08-06<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>1700 block of Quincy Street , Bakersfield, California"
2014-08-08,"3000 block of N. 28th Street , Milwaukee, Wisconsin",43.073509,-87.9485535,0,4,"<b>Date: </b>2014-08-08<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>3000 block of N. 28th Street , Milwaukee, Wisconsin"
2014-08-08,"3426 Vassar NE, Albuquerque, New Mexico",35.1194202,-106.6148003,1,3,"<b>Date: </b>2014-08-08<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>3426 Vassar NE, Albuquerque, New Mexico"
2014-08-08,"Second Street and Todd Place NE, Washington, District of Columbia",38.9162892,-77.0035198,0,4,"<b>Date: </b>2014-08-08<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Second Street and Todd Place NE, Washington, District of Columbia"
2014-08-09,"400 3rd Ave N, Minneapolis, Minnesota",44.9828681,-93.27529,1,8,"<b>Date: </b>2014-08-09<br/><b>Killed: </b>1<br/><b>Injured: </b>8<br/><b>Location: </b>400 3rd Ave N, Minneapolis, Minnesota"
2014-08-10,"16300 block of Heather Glen Road , Moreno Valley, California",33.883616,-117.2217604,0,7,"<b>Date: </b>2014-08-10<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>16300 block of Heather Glen Road , Moreno Valley, California"
2014-08-10,"N Street SW, Washington, District of Columbia",38.8746445,-77.0157117,0,6,"<b>Date: </b>2014-08-10<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>N Street SW, Washington, District of Columbia"
2014-08-10,"N/A, Wrightsville, Georgia",32.7293279,-82.719859,0,6,"<b>Date: </b>2014-08-10<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>N/A, Wrightsville, Georgia"
2014-08-12,"Oakmont Avenue, Buffalo, New York",42.9323808,-78.8078502,1,3,"<b>Date: </b>2014-08-12<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>Oakmont Avenue, Buffalo, New York"
2014-08-13,"Treeland Drive, Clarksville, Tennessee",36.58957,-87.3100759,0,4,"<b>Date: </b>2014-08-13<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Treeland Drive, Clarksville, Tennessee"
2014-08-13,"New Orleans and North Rocheblave streets, New Orleans, Louisiana",29.9812248,-90.0660797,0,4,"<b>Date: </b>2014-08-13<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>New Orleans and North Rocheblave streets, New Orleans, Louisiana"
2014-08-14,"797 Pope Street, Memphis, Tennessee",35.154015,-89.956144,1,3,"<b>Date: </b>2014-08-14<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>797 Pope Street, Memphis, Tennessee"
2014-08-16,"West 3rd Street and Monroe Avenue, Plainfield, New Jersey",40.6041741,-74.4381949,1,3,"<b>Date: </b>2014-08-16<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>West 3rd Street and Monroe Avenue, Plainfield, New Jersey"
2014-08-16,"122 Pierpont Avenue, Salt Lake City, Utah",40.7641671,-111.8950507,0,6,"<b>Date: </b>2014-08-16<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>122 Pierpont Avenue, Salt Lake City, Utah"
2014-08-17,"Purdue Street and Georgetown Avenue, East Palo Alto, California",37.4789729,-122.1377406,1,3,"<b>Date: </b>2014-08-17<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>Purdue Street and Georgetown Avenue, East Palo Alto, California"
2014-08-17,"Owens Avenue and H Street, Las Vegas, Nevada",36.1884083,-115.1518779,0,4,"<b>Date: </b>2014-08-17<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Owens Avenue and H Street, Las Vegas, Nevada"
2014-08-17,"153-38 118th Ave, Queens, New York",40.6808923,-73.7884812,0,4,"<b>Date: </b>2014-08-17<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>153-38 118th Ave, Queens, New York"
2014-08-17,"Edinboro Street, Boston, Massachusetts",42.3521491,-71.0597534,0,4,"<b>Date: </b>2014-08-17<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Edinboro Street, Boston, Massachusetts"
2014-08-20,"1400 block of Briarcrest Lane, Memphis, Tennessee",35.2244137,-90.0149543,0,5,"<b>Date: </b>2014-08-20<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>1400 block of Briarcrest Lane, Memphis, Tennessee"
2014-08-24,"1400 block of Celis Street , San Fernando, California",34.2860305,-118.4461364,3,4,"<b>Date: </b>2014-08-24<br/><b>Killed: </b>3<br/><b>Injured: </b>4<br/><b>Location: </b>1400 block of Celis Street , San Fernando, California"
2014-08-24,"8300 block of South Halsted Street, Chicago, Illinois",41.7432227,-87.6438007,1,3,"<b>Date: </b>2014-08-24<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>8300 block of South Halsted Street, Chicago, Illinois"
2014-08-24,"1013 Carrie Street, Augusta, Georgia",33.4665651,-81.9742651,1,3,"<b>Date: </b>2014-08-24<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>1013 Carrie Street, Augusta, Georgia"
2014-08-27,"16600 block of Edmore, Detroit, Michigan",42.447252,-82.948481,1,3,"<b>Date: </b>2014-08-27<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>16600 block of Edmore, Detroit, Michigan"
2014-08-29,"820 Peach St, Brooksville, Florida",28.5459223,-82.390906,3,1,"<b>Date: </b>2014-08-29<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>820 Peach St, Brooksville, Florida"
2014-09-02,"25000 block of Fifth Street , Highland, California",34.108463,-117.2320131,0,5,"<b>Date: </b>2014-09-02<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>25000 block of Fifth Street , Highland, California"
2014-09-02,"3622 Medgar Evers Boulevard, Jackson, Mississippi",32.3405229,-90.2140529,2,3,"<b>Date: </b>2014-09-02<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>3622 Medgar Evers Boulevard, Jackson, Mississippi"
2014-09-03,"East 27th and Stanford , Los Angeles, California",34.0198906,-118.260077,0,6,"<b>Date: </b>2014-09-03<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>East 27th and Stanford , Los Angeles, California"
2014-09-04,"2400 block of Martin Luther King Boulevard, Flint, Michigan",43.0384242,-83.704113,0,5,"<b>Date: </b>2014-09-04<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>2400 block of Martin Luther King Boulevard, Flint, Michigan"
2014-09-06,"2015 Orange Blossom Trail, Orlando, Florida",28.5205045,-81.3965276,0,4,"<b>Date: </b>2014-09-06<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>2015 Orange Blossom Trail, Orlando, Florida"
2014-09-11,"14000 block of Patton, Detroit, Michigan",42.387662,-83.24284,1,7,"<b>Date: </b>2014-09-11<br/><b>Killed: </b>1<br/><b>Injured: </b>7<br/><b>Location: </b>14000 block of Patton, Detroit, Michigan"
2014-09-14,"229 Naval Air Station Drive, Flour Bluff, Texas",27.6783188,-97.2762385,3,1,"<b>Date: </b>2014-09-14<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>229 Naval Air Station Drive, Flour Bluff, Texas"
2014-09-19,"32-14 106th St, Queens, New York",40.75929,-73.863359,0,4,"<b>Date: </b>2014-09-19<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>32-14 106th St, Queens, New York"
2014-09-20,"N/A, Panola County, Mississippi",34.4198016,-89.9253233,2,2,"<b>Date: </b>2014-09-20<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>N/A, Panola County, Mississippi"
2014-09-21,"440 First St, East Liverpool, Ohio",40.6309014,-80.5533738,0,4,"<b>Date: </b>2014-09-21<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>440 First St, East Liverpool, Ohio"
2014-09-26,"600 block of Turner Road, Darlington County, South Carolina",34.2592117,-79.7670811,1,4,"<b>Date: </b>2014-09-26<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>600 block of Turner Road, Darlington County, South Carolina"
2014-09-27,"2000 block East John Avenue, Saint Louis, Missouri",38.6716819,-90.209797,0,5,"<b>Date: </b>2014-09-27<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>2000 block East John Avenue, Saint Louis, Missouri"
2014-09-28,"2800 block of Hope Street, Philadelphia, Pennsylvania",39.9926538,-75.1312117,0,4,"<b>Date: </b>2014-09-28<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>2800 block of Hope Street, Philadelphia, Pennsylvania"
2014-09-29,"29 Sandy Dam Lane, Walterboro, South Carolina",32.885248,-80.620366,1,7,"<b>Date: </b>2014-09-29<br/><b>Killed: </b>1<br/><b>Injured: </b>7<br/><b>Location: </b>29 Sandy Dam Lane, Walterboro, South Carolina"
2014-09-29,"2300 block of West Fountain Way , Fresno, California",36.7813624,-119.8381184,0,4,"<b>Date: </b>2014-09-29<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>2300 block of West Fountain Way , Fresno, California"
2014-10-04,"1400 block of Gherald Street, Memphis, Tennessee",35.169824,-89.920798,2,2,"<b>Date: </b>2014-10-04<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>1400 block of Gherald Street, Memphis, Tennessee"
2014-10-04,"1925 West Holt Avenue , Pomona, California",34.0617641,-117.7840973,0,4,"<b>Date: </b>2014-10-04<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1925 West Holt Avenue , Pomona, California"
2014-10-05,"East 7 Mile Road and Sherwood Street, Detroit, Michigan",42.433768,-83.0340459,1,5,"<b>Date: </b>2014-10-05<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>East 7 Mile Road and Sherwood Street, Detroit, Michigan"
2014-10-05,"7300 block of Linda Drive, Jacksonville, Florida",30.387035,-81.6723193,3,1,"<b>Date: </b>2014-10-05<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>7300 block of Linda Drive, Jacksonville, Florida"
2014-10-08,"Auburn Avenue and Edgewood Avenue, Atlanta, Georgia",33.7540928,-84.3798768,0,4,"<b>Date: </b>2014-10-08<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Auburn Avenue and Edgewood Avenue, Atlanta, Georgia"
2014-10-08,"1846 Western Ave, Guilderland, New York",42.6914544,-73.8711428,4,0,"<b>Date: </b>2014-10-08<br/><b>Killed: </b>4<br/><b>Injured: </b>0<br/><b>Location: </b>1846 Western Ave, Guilderland, New York"
2014-10-11,"222 Bleecker Street, Utica, New York",43.1012914,-75.2284346,0,5,"<b>Date: </b>2014-10-11<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>222 Bleecker Street, Utica, New York"
2014-10-12,"1100 block of East March Lane, Stockton, California",38.0018399,-121.2920357,3,1,"<b>Date: </b>2014-10-12<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>1100 block of East March Lane, Stockton, California"
2014-10-12,"Arthur Langford Jr Place, Atlanta, Georgia",33.7120678,-84.3977631,1,3,"<b>Date: </b>2014-10-12<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>Arthur Langford Jr Place, Atlanta, Georgia"
2014-10-13,"85 Mount Zion Road, Atlanta, Georgia",33.6732435,-84.3905948,0,4,"<b>Date: </b>2014-10-13<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>85 Mount Zion Road, Atlanta, Georgia"
2014-10-14,"6505 Bannor Lane, Peachtree Corners, Georgia",33.9504687,-84.2511543,3,2,"<b>Date: </b>2014-10-14<br/><b>Killed: </b>3<br/><b>Injured: </b>2<br/><b>Location: </b>6505 Bannor Lane, Peachtree Corners, Georgia"
2014-10-16,"Mogul Street, Detroit, Michigan",42.4167375,-82.9621522,1,3,"<b>Date: </b>2014-10-16<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>Mogul Street, Detroit, Michigan"
2014-10-18,"33-02 Queens Blvd, Queens, New York",40.7443436,-73.931566,0,4,"<b>Date: </b>2014-10-18<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>33-02 Queens Blvd, Queens, New York"
2014-10-18,"192 Breezy Hill Road, Graniteville, South Carolina",33.5661983,-81.8430398,1,3,"<b>Date: </b>2014-10-18<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>192 Breezy Hill Road, Graniteville, South Carolina"
2014-10-18,"Lenox Road, Brooklyn, New York",40.6548805,-73.9379985,0,4,"<b>Date: </b>2014-10-18<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Lenox Road, Brooklyn, New York"
2014-10-24,"5611 108th St Ne, Marysville, Washington",48.0921144,-122.1545805,5,1,"<b>Date: </b>2014-10-24<br/><b>Killed: </b>5<br/><b>Injured: </b>1<br/><b>Location: </b>5611 108th St Ne, Marysville, Washington"
2014-10-24,"2030 Arden Way, Sacramento, California",38.5957213,-121.4181899,2,3,"<b>Date: </b>2014-10-24<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>2030 Arden Way, Sacramento, California"
